5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",3/2,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",8/5,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",17/10,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",9/5,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",19/10,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.6)",2,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/10,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/5,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/10,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",2/5,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1/2,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",3/5,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",7/10,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",4/5,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",9/10,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",1,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",11/10,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,3/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,7/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,4/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,9/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,1
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,11/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,6/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,13/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,7/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,3/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,8/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,17/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,9/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,19/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",6/5,2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",13/10,1/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",13/10,1/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",13/10,3/10
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",13/10,2/5
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",13/10,1/2
5,4,1,1,"(0.6, 0.2)","(0.2, 0.8)",13/10,3/5
